Ano,Mês,Valor,Estado
2011,Setembro,6821.0,Pará
2011,Outubro,4588.0,Pará
2011,Novembro,5760.0,Pará
2011,Dezembro,4840.0,Pará
2012,Janeiro,534.0,Pará
2012,Fevereiro,78.0,Pará
2012,Março,16.0,Pará
2012,Abril,24.0,Pará
2012,Maio,98.0,Pará
2012,Junho,305.0,Pará
2012,Julho,1041.0,Pará
2012,Agosto,9168.0,Pará
2012,Setembro,8190.0,Pará
2012,Outubro,5946.0,Pará
2012,Novembro,8871.0,Pará
2012,Dezembro,2950.0,Pará
2013,Janeiro,291.0,Pará
2013,Fevereiro,47.0,Pará
2013,Março,20.0,Pará
2013,Abril,29.0,Pará
2013,Maio,74.0,Pará
2013,Junho,323.0,Pará
2013,Julho,793.0,Pará
2013,Agosto,3173.0,Pará
2013,Setembro,4363.0,Pará
2013,Outubro,5510.0,Pará
2013,Novembro,3844.0,Pará
2013,Dezembro,5579.0,Pará
2014,Janeiro,570.0,Pará
2014,Fevereiro,30.0,Pará
2014,Março,17.0,Pará
2014,Abril,23.0,Pará
2014,Maio,55.0,Pará
2014,Junho,284.0,Pará
2014,Julho,813.0,Pará
2014,Agosto,8147.0,Pará
2014,Setembro,6636.0,Pará
2014,Outubro,6241.0,Pará
2014,Novembro,7908.0,Pará
2014,Dezembro,4802.0,Pará
2015,Janeiro,866.0,Pará
2015,Fevereiro,92.0,Pará
2015,Março,31.0,Pará
2015,Abril,22.0,Pará
2015,Maio,84.0,Pará
2015,Junho,241.0,Pará
2015,Julho,882.0,Pará
2015,Agosto,7672.0,Pará
2015,Setembro,9394.0,Pará
2015,Outubro,7379.0,Pará
2015,Novembro,9783.0,Pará
2015,Dezembro,6718.0,Pará
2016,Janeiro,1479.0,Pará
2016,Fevereiro,370.0,Pará
2016,Março,53.0,Pará
2016,Abril,51.0,Pará
2016,Maio,148.0,Pará
2016,Junho,509.0,Pará
2016,Julho,1732.0,Pará
2016,Agosto,5185.0,Pará
2016,Setembro,3878.0,Pará
2016,Outubro,5954.0,Pará
2016,Novembro,7314.0,Pará
2016,Dezembro,3051.0,Pará
2017,Janeiro,213.0,Pará
2017,Fevereiro,14.0,Pará
2017,Março,18.0,Pará
2017,Abril,42.0,Pará
2017,Maio,121.0,Pará
2017,Junho,486.0,Pará
2017,Julho,3696.0,Pará
2017,Agosto,8781.0,Pará
2017,Setembro,15735.0,Pará
2017,Outubro,6146.0,Pará
2017,Novembro,9639.0,Pará
2017,Dezembro,4879.0,Pará
2018,Janeiro,536.0,Pará
2018,Fevereiro,36.0,Pará
2018,Março,51.0,Pará
2018,Abril,13.0,Pará
2018,Maio,78.0,Pará
2018,Junho,454.0,Pará
2018,Julho,929.0,Pará
2018,Agosto,2782.0,Pará
2018,Setembro,4892.0,Pará
2018,Outubro,5028.0,Pará
2018,Novembro,6276.0,Pará
2018,Dezembro,1005.0,Pará
2019,Janeiro,355.0,Pará
2019,Fevereiro,80.0,Pará
2019,Março,46.0,Pará
2019,Abril,38.0,Pará
2019,Maio,80.0,Pará
2019,Junho,315.0,Pará
2019,Julho,1443.0,Pará
2019,Agosto,10185.0,Pará
2019,Setembro,4618.0,Pará
2019,Outubro,3870.0,Pará
2019,Novembro,7390.0,Pará
2019,Dezembro,1745.0,Pará
2020,Janeiro,225.0,Pará
2020,Fevereiro,64.0,Pará
2020,Março,63.0,Pará
2020,Abril,38.0,Pará
2020,Maio,88.0,Pará
2020,Junho,491.0,Pará
2020,Julho,2687.0,Pará
2020,Agosto,10865.0,Pará
2020,Setembro,10876.0,Pará
2020,Outubro,8052.0,Pará
2020,Novembro,2970.0,Pará
2020,Dezembro,2184.0,Pará
2021,Janeiro,248.0,Pará
2021,Fevereiro,272.0,Pará
2021,Março,34.0,Pará
2021,Abril,55.0,Pará
2021,Maio,190.0,Pará
2021,Junho,424.0,Pará
2021,Julho,1372.0,Pará
2021,Agosto,7853.0,Pará
2021,Setembro,3828.0,Pará
2021,Outubro,4291.0,Pará
2021,Novembro,3659.0,Pará
2021,Dezembro,650.0,Pará
2022,Janeiro,202.0,Pará
2022,Fevereiro,70.0,Pará
2022,Março,34.0,Pará
2022,Abril,37.0,Pará
2022,Maio,225.0,Pará
2022,Junho,556.0,Pará
2022,Julho,1681.0,Pará
2022,Agosto,12472.0,Pará
2022,Setembro,12696.0,Pará
2022,Outubro,7469.0,Pará
2022,Novembro,4507.0,Pará
2022,Dezembro,1472.0,Pará
2023,Janeiro,330.0,Pará
2023,Fevereiro,94.0,Pará
2023,Março,94.0,Pará
2023,Abril,58.0,Pará
2023,Maio,224.0,Pará
2023,Junho,682.0,Pará
2023,Julho,2027.0,Pará
2023,Agosto,6725.0,Pará
2023,Setembro,9504.0,Pará
2023,Outubro,11378.0,Pará
2023,Novembro,8187.0,Pará
2023,Dezembro,2412.0,Pará
2024,Janeiro,633.0,Pará
2024,Fevereiro,260.0,Pará
2024,Março,113.0,Pará
2024,Abril,52.0,Pará
2024,Maio,211.0,Pará
2024,Junho,635.0,Pará
2024,Julho,3265.0,Pará
2024,Agosto,13803.0,Pará
2024,Setembro,17434.0,Pará
2024,Outubro,7120.0,Pará
2024,Novembro,9555.0,Pará
2024,Dezembro,2989.0,Pará
2025,Janeiro,356.0,Pará
2025,Fevereiro,90.0,Pará
2025,Março,68.0,Pará
2025,Abril,77.0,Pará
2025,Maio,79.0,Pará
2025,Junho,,Pará
2025,Julho,,Pará
2025,Agosto,,Pará
2025,Setembro,,Pará
2025,Outubro,,Pará
2025,Novembro,,Pará
2025,Dezembro,,Pará
1998,Janeiro,,Paraíba
1998,Fevereiro,,Paraíba
1998,Março,,Paraíba
1998,Abril,,Paraíba
1998,Maio,,Paraíba
1998,Junho,3.0,Paraíba
1998,Julho,,Paraíba
1998,Agosto,3.0,Paraíba
1998,Setembro,50.0,Paraíba
1998,Outubro,178.0,Paraíba
1998,Novembro,47.0,Paraíba
1998,Dezembro,53.0,Paraíba
1999,Janeiro,26.0,Paraíba
1999,Fevereiro,2.0,Paraíba
1999,Março,1.0,Paraíba
1999,Abril,3.0,Paraíba
1999,Maio,,Paraíba
1999,Junho,1.0,Paraíba
1999,Julho,1.0,Paraíba
1999,Agosto,4.0,Paraíba
1999,Setembro,14.0,Paraíba
1999,Outubro,49.0,Paraíba
1999,Novembro,38.0,Paraíba
1999,Dezembro,40.0,Paraíba
2000,Janeiro,,Paraíba
2000,Fevereiro,11.0,Paraíba
2000,Março,5.0,Paraíba
2000,Abril,1.0,Paraíba
2000,Maio,,Paraíba
2000,Junho,1.0,Paraíba
2000,Julho,,Paraíba
2000,Agosto,6.0,Paraíba
2000,Setembro,9.0,Paraíba
2000,Outubro,127.0,Paraíba
2000,Novembro,66.0,Paraíba
2000,Dezembro,34.0,Paraíba
2001,Janeiro,11.0,Paraíba
2001,Fevereiro,6.0,Paraíba
2001,Março,,Paraíba
2001,Abril,,Paraíba
2001,Maio,4.0,Paraíba
2001,Junho,,Paraíba
2001,Julho,9.0,Paraíba
2001,Agosto,34.0,Paraíba
2001,Setembro,98.0,Paraíba
2001,Outubro,278.0,Paraíba
2001,Novembro,296.0,Paraíba
2001,Dezembro,70.0,Paraíba
2002,Janeiro,5.0,Paraíba
2002,Fevereiro,18.0,Paraíba
2002,Março,3.0,Paraíba
2002,Abril,1.0,Paraíba
2002,Maio,1.0,Paraíba
2002,Junho,1.0,Paraíba
2002,Julho,9.0,Paraíba
2002,Agosto,51.0,Paraíba
2002,Setembro,93.0,Paraíba
2002,Outubro,219.0,Paraíba
2002,Novembro,250.0,Paraíba
2002,Dezembro,167.0,Paraíba
2003,Janeiro,77.0,Paraíba
2003,Fevereiro,3.0,Paraíba
2003,Março,1.0,Paraíba
2003,Abril,2.0,Paraíba
2003,Maio,2.0,Paraíba
2003,Junho,,Paraíba
2003,Julho,13.0,Paraíba
2003,Agosto,15.0,Paraíba
2003,Setembro,94.0,Paraíba
2003,Outubro,427.0,Paraíba
2003,Novembro,604.0,Paraíba
2003,Dezembro,324.0,Paraíba
2004,Janeiro,38.0,Paraíba
2004,Fevereiro,1.0,Paraíba
2004,Março,3.0,Paraíba
2004,Abril,3.0,Paraíba
2004,Maio,3.0,Paraíba
2004,Junho,,Paraíba
2004,Julho,3.0,Paraíba
2004,Agosto,24.0,Paraíba
2004,Setembro,52.0,Paraíba
2004,Outubro,205.0,Paraíba
2004,Novembro,391.0,Paraíba
2004,Dezembro,385.0,Paraíba
2005,Janeiro,169.0,Paraíba
2005,Fevereiro,22.0,Paraíba
2005,Março,16.0,Paraíba
2005,Abril,4.0,Paraíba
2005,Maio,,Paraíba
2005,Junho,,Paraíba
2005,Julho,1.0,Paraíba
2005,Agosto,1.0,Paraíba
2005,Setembro,13.0,Paraíba
2005,Outubro,172.0,Paraíba
2005,Novembro,305.0,Paraíba
2005,Dezembro,301.0,Paraíba
2006,Janeiro,85.0,Paraíba
2006,Fevereiro,10.0,Paraíba
2006,Março,8.0,Paraíba
2006,Abril,1.0,Paraíba
2006,Maio,,Paraíba
2006,Junho,2.0,Paraíba
2006,Julho,2.0,Paraíba
2006,Agosto,8.0,Paraíba
2006,Setembro,32.0,Paraíba
2006,Outubro,136.0,Paraíba
2006,Novembro,391.0,Paraíba
2006,Dezembro,339.0,Paraíba
2007,Janeiro,77.0,Paraíba
2007,Fevereiro,13.0,Paraíba
2007,Março,2.0,Paraíba
2007,Abril,1.0,Paraíba
2007,Maio,,Paraíba
2007,Junho,,Paraíba
2007,Julho,6.0,Paraíba
2007,Agosto,14.0,Paraíba
2007,Setembro,31.0,Paraíba
2007,Outubro,165.0,Paraíba
2007,Novembro,429.0,Paraíba
2007,Dezembro,249.0,Paraíba
2008,Janeiro,88.0,Paraíba
2008,Fevereiro,20.0,Paraíba
2008,Março,6.0,Paraíba
2008,Abril,2.0,Paraíba
2008,Maio,,Paraíba
2008,Junho,,Paraíba
2008,Julho,1.0,Paraíba
2008,Agosto,3.0,Paraíba
2008,Setembro,22.0,Paraíba
2008,Outubro,109.0,Paraíba
2008,Novembro,299.0,Paraíba
2008,Dezembro,317.0,Paraíba
2009,Janeiro,126.0,Paraíba
2009,Fevereiro,13.0,Paraíba
2009,Março,4.0,Paraíba
2009,Abril,5.0,Paraíba
2009,Maio,,Paraíba
2009,Junho,,Paraíba
2009,Julho,4.0,Paraíba
2009,Agosto,3.0,Paraíba
2009,Setembro,29.0,Paraíba
2009,Outubro,116.0,Paraíba
2009,Novembro,464.0,Paraíba
2009,Dezembro,292.0,Paraíba
2010,Janeiro,52.0,Paraíba
2010,Fevereiro,15.0,Paraíba
2010,Março,18.0,Paraíba
2010,Abril,2.0,Paraíba
2010,Maio,12.0,Paraíba
2010,Junho,3.0,Paraíba
2010,Julho,7.0,Paraíba
2010,Agosto,13.0,Paraíba
2010,Setembro,42.0,Paraíba
2010,Outubro,166.0,Paraíba
2010,Novembro,544.0,Paraíba
2010,Dezembro,82.0,Paraíba
2011,Janeiro,12.0,Paraíba
2011,Fevereiro,2.0,Paraíba
2011,Março,11.0,Paraíba
2011,Abril,3.0,Paraíba
2011,Maio,,Paraíba
2011,Junho,4.0,Paraíba
2011,Julho,6.0,Paraíba
2011,Agosto,12.0,Paraíba
2011,Setembro,53.0,Paraíba
2011,Outubro,225.0,Paraíba
2011,Novembro,406.0,Paraíba
2011,Dezembro,208.0,Paraíba
2012,Janeiro,54.0,Paraíba
2012,Fevereiro,19.0,Paraíba
2012,Março,11.0,Paraíba
2012,Abril,13.0,Paraíba
2012,Maio,8.0,Paraíba
2012,Junho,5.0,Paraíba
2012,Julho,4.0,Paraíba
2012,Agosto,19.0,Paraíba
2012,Setembro,58.0,Paraíba
2012,Outubro,148.0,Paraíba
2012,Novembro,139.0,Paraíba
2012,Dezembro,70.0,Paraíba
2013,Janeiro,39.0,Paraíba
2013,Fevereiro,11.0,Paraíba
2013,Março,5.0,Paraíba
2013,Abril,7.0,Paraíba
2013,Maio,4.0,Paraíba
2013,Junho,3.0,Paraíba
2013,Julho,1.0,Paraíba
2013,Agosto,3.0,Paraíba
2013,Setembro,21.0,Paraíba
2013,Outubro,53.0,Paraíba
2013,Novembro,87.0,Paraíba
2013,Dezembro,72.0,Paraíba
2014,Janeiro,64.0,Paraíba
2014,Fevereiro,5.0,Paraíba
2014,Março,16.0,Paraíba
2014,Abril,7.0,Paraíba
2014,Maio,1.0,Paraíba
2014,Junho,,Paraíba
2014,Julho,9.0,Paraíba
2014,Agosto,28.0,Paraíba
2014,Setembro,49.0,Paraíba
2014,Outubro,67.0,Paraíba
2014,Novembro,91.0,Paraíba
2014,Dezembro,58.0,Paraíba
2015,Janeiro,36.0,Paraíba
2015,Fevereiro,15.0,Paraíba
2015,Março,6.0,Paraíba
2015,Abril,11.0,Paraíba
2015,Maio,6.0,Paraíba
2015,Junho,,Paraíba
2015,Julho,2.0,Paraíba
2015,Agosto,5.0,Paraíba
2015,Setembro,47.0,Paraíba
2015,Outubro,113.0,Paraíba
2015,Novembro,190.0,Paraíba
2015,Dezembro,109.0,Paraíba
2016,Janeiro,16.0,Paraíba
2016,Fevereiro,3.0,Paraíba
2016,Março,3.0,Paraíba
2016,Abril,1.0,Paraíba
2016,Maio,1.0,Paraíba
2016,Junho,3.0,Paraíba
2016,Julho,20.0,Paraíba
2016,Agosto,50.0,Paraíba
2016,Setembro,111.0,Paraíba
2016,Outubro,283.0,Paraíba
2016,Novembro,130.0,Paraíba
2016,Dezembro,87.0,Paraíba
2017,Janeiro,23.0,Paraíba
2017,Fevereiro,8.0,Paraíba
2017,Março,4.0,Paraíba
2017,Abril,1.0,Paraíba
2017,Maio,1.0,Paraíba
2017,Junho,,Paraíba
2017,Julho,1.0,Paraíba
2017,Agosto,2.0,Paraíba
2017,Setembro,22.0,Paraíba
2017,Outubro,102.0,Paraíba
2017,Novembro,114.0,Paraíba
2017,Dezembro,85.0,Paraíba
2018,Janeiro,42.0,Paraíba
2018,Fevereiro,3.0,Paraíba
2018,Março,3.0,Paraíba
2018,Abril,4.0,Paraíba
2018,Maio,1.0,Paraíba
2018,Junho,1.0,Paraíba
2018,Julho,3.0,Paraíba
2018,Agosto,45.0,Paraíba
2018,Setembro,70.0,Paraíba
2018,Outubro,209.0,Paraíba
2018,Novembro,185.0,Paraíba
2018,Dezembro,193.0,Paraíba
2019,Janeiro,42.0,Paraíba
2019,Fevereiro,7.0,Paraíba
2019,Março,4.0,Paraíba
2019,Abril,,Paraíba
2019,Maio,3.0,Paraíba
2019,Junho,2.0,Paraíba
2019,Julho,4.0,Paraíba
2019,Agosto,41.0,Paraíba
2019,Setembro,139.0,Paraíba
2019,Outubro,332.0,Paraíba
2019,Novembro,351.0,Paraíba
2019,Dezembro,259.0,Paraíba
2020,Janeiro,63.0,Paraíba
2020,Fevereiro,16.0,Paraíba
2020,Março,3.0,Paraíba
2020,Abril,1.0,Paraíba
2020,Maio,,Paraíba
2020,Junho,4.0,Paraíba
2020,Julho,5.0,Paraíba
2020,Agosto,50.0,Paraíba
2020,Setembro,156.0,Paraíba
2020,Outubro,248.0,Paraíba
2020,Novembro,181.0,Paraíba
2020,Dezembro,183.0,Paraíba
2021,Janeiro,40.0,Paraíba
2021,Fevereiro,29.0,Paraíba
2021,Março,10.0,Paraíba
2021,Abril,3.0,Paraíba
2021,Maio,3.0,Paraíba
2021,Junho,11.0,Paraíba
2021,Julho,1.0,Paraíba
2021,Agosto,25.0,Paraíba
2021,Setembro,105.0,Paraíba
2021,Outubro,250.0,Paraíba
2021,Novembro,319.0,Paraíba
2021,Dezembro,111.0,Paraíba
2022,Janeiro,19.0,Paraíba
2022,Fevereiro,3.0,Paraíba
2022,Março,3.0,Paraíba
2022,Abril,,Paraíba
2022,Maio,,Paraíba
2022,Junho,4.0,Paraíba
2022,Julho,3.0,Paraíba
2022,Agosto,24.0,Paraíba
2022,Setembro,46.0,Paraíba
2022,Outubro,131.0,Paraíba
2022,Novembro,340.0,Paraíba
2022,Dezembro,227.0,Paraíba
2023,Janeiro,70.0,Paraíba
2023,Fevereiro,24.0,Paraíba
2023,Março,7.0,Paraíba
2023,Abril,13.0,Paraíba
2023,Maio,3.0,Paraíba
2023,Junho,5.0,Paraíba
2023,Julho,17.0,Paraíba
2023,Agosto,31.0,Paraíba
2023,Setembro,107.0,Paraíba
2023,Outubro,224.0,Paraíba
2023,Novembro,281.0,Paraíba
2023,Dezembro,169.0,Paraíba
2024,Janeiro,48.0,Paraíba
2024,Fevereiro,17.0,Paraíba
2024,Março,2.0,Paraíba
2024,Abril,1.0,Paraíba
2024,Maio,5.0,Paraíba
2024,Junho,9.0,Paraíba
2024,Julho,22.0,Paraíba
2024,Agosto,32.0,Paraíba
2024,Setembro,77.0,Paraíba
2024,Outubro,160.0,Paraíba
2024,Novembro,387.0,Paraíba
2024,Dezembro,314.0,Paraíba
2025,Janeiro,98.0,Paraíba
2025,Fevereiro,36.0,Paraíba
2025,Março,11.0,Paraíba
2025,Abril,20.0,Paraíba
2025,Maio,14.0,Paraíba
2025,Junho,,Paraíba
2025,Julho,,Paraíba
2025,Agosto,,Paraíba
2025,Setembro,,Paraíba
2025,Outubro,,Paraíba
2025,Novembro,,Paraíba
2025,Dezembro,,Paraíba
1998,Janeiro,,Paraná
1998,Fevereiro,,Paraná
1998,Março,,Paraná
1998,Abril,,Paraná
1998,Maio,,Paraná
1998,Junho,36.0,Paraná
1998,Julho,59.0,Paraná
1998,Agosto,42.0,Paraná
1998,Setembro,61.0,Paraná
1998,Outubro,61.0,Paraná
1998,Novembro,143.0,Paraná
1998,Dezembro,82.0,Paraná
1999,Janeiro,7.0,Paraná
1999,Fevereiro,22.0,Paraná
1999,Março,40.0,Paraná
1999,Abril,39.0,Paraná
1999,Maio,57.0,Paraná
1999,Junho,31.0,Paraná
1999,Julho,94.0,Paraná
1999,Agosto,939.0,Paraná
1999,Setembro,878.0,Paraná
1999,Outubro,451.0,Paraná
1999,Novembro,445.0,Paraná
1999,Dezembro,254.0,Paraná
2000,Janeiro,49.0,Paraná
2000,Fevereiro,67.0,Paraná
2000,Março,51.0,Paraná
2000,Abril,51.0,Paraná
2000,Maio,43.0,Paraná
2000,Junho,53.0,Paraná
2000,Julho,98.0,Paraná
2000,Agosto,850.0,Paraná
2000,Setembro,381.0,Paraná
2000,Outubro,656.0,Paraná
2000,Novembro,85.0,Paraná
2000,Dezembro,159.0,Paraná
2001,Janeiro,32.0,Paraná
2001,Fevereiro,8.0,Paraná
2001,Março,12.0,Paraná
2001,Abril,43.0,Paraná
2001,Maio,26.0,Paraná
2001,Junho,43.0,Paraná
2001,Julho,120.0,Paraná
2001,Agosto,343.0,Paraná
2001,Setembro,258.0,Paraná
2001,Outubro,211.0,Paraná
2001,Novembro,89.0,Paraná
2001,Dezembro,85.0,Paraná
2002,Janeiro,47.0,Paraná
2002,Fevereiro,24.0,Paraná
2002,Março,18.0,Paraná
2002,Abril,84.0,Paraná
2002,Maio,65.0,Paraná
2002,Junho,115.0,Paraná
2002,Julho,439.0,Paraná
2002,Agosto,2216.0,Paraná
2002,Setembro,2451.0,Paraná
2002,Outubro,675.0,Paraná
2002,Novembro,853.0,Paraná
2002,Dezembro,363.0,Paraná
2003,Janeiro,177.0,Paraná
2003,Fevereiro,100.0,Paraná
2003,Março,139.0,Paraná
2003,Abril,245.0,Paraná
2003,Maio,552.0,Paraná
2003,Junho,799.0,Paraná
2003,Julho,678.0,Paraná
2003,Agosto,2770.0,Paraná
2003,Setembro,2867.0,Paraná
2003,Outubro,1480.0,Paraná
2003,Novembro,720.0,Paraná
2003,Dezembro,339.0,Paraná
2004,Janeiro,206.0,Paraná
2004,Fevereiro,92.0,Paraná
2004,Março,169.0,Paraná
2004,Abril,172.0,Paraná
2004,Maio,45.0,Paraná
2004,Junho,394.0,Paraná
2004,Julho,418.0,Paraná
2004,Agosto,1989.0,Paraná
2004,Setembro,1810.0,Paraná
2004,Outubro,967.0,Paraná
2004,Novembro,556.0,Paraná
2004,Dezembro,314.0,Paraná
2005,Janeiro,76.0,Paraná
2005,Fevereiro,158.0,Paraná
2005,Março,140.0,Paraná
2005,Abril,100.0,Paraná
2005,Maio,248.0,Paraná
2005,Junho,223.0,Paraná
2005,Julho,495.0,Paraná
2005,Agosto,1894.0,Paraná
2005,Setembro,546.0,Paraná
2005,Outubro,175.0,Paraná
2005,Novembro,764.0,Paraná
2005,Dezembro,204.0,Paraná
2006,Janeiro,109.0,Paraná
2006,Fevereiro,95.0,Paraná
2006,Março,92.0,Paraná
2006,Abril,187.0,Paraná
2006,Maio,452.0,Paraná
2006,Junho,396.0,Paraná
2006,Julho,891.0,Paraná
2006,Agosto,1681.0,Paraná
2006,Setembro,1141.0,Paraná
2006,Outubro,562.0,Paraná
2006,Novembro,205.0,Paraná
2006,Dezembro,69.0,Paraná
2007,Janeiro,41.0,Paraná
2007,Fevereiro,73.0,Paraná
2007,Março,127.0,Paraná
2007,Abril,111.0,Paraná
2007,Maio,121.0,Paraná
2007,Junho,524.0,Paraná
2007,Julho,440.0,Paraná
2007,Agosto,1187.0,Paraná
2007,Setembro,1212.0,Paraná
2007,Outubro,663.0,Paraná
2007,Novembro,345.0,Paraná
2007,Dezembro,154.0,Paraná
2008,Janeiro,59.0,Paraná
2008,Fevereiro,91.0,Paraná
2008,Março,69.0,Paraná
2008,Abril,88.0,Paraná
2008,Maio,289.0,Paraná
2008,Junho,109.0,Paraná
2008,Julho,705.0,Paraná
2008,Agosto,954.0,Paraná
2008,Setembro,653.0,Paraná
2008,Outubro,103.0,Paraná
2008,Novembro,242.0,Paraná
2008,Dezembro,300.0,Paraná
2009,Janeiro,63.0,Paraná
2009,Fevereiro,39.0,Paraná
2009,Março,122.0,Paraná
2009,Abril,178.0,Paraná
2009,Maio,179.0,Paraná
2009,Junho,196.0,Paraná
2009,Julho,78.0,Paraná
2009,Agosto,1287.0,Paraná
2009,Setembro,198.0,Paraná
2009,Outubro,508.0,Paraná
2009,Novembro,120.0,Paraná
2009,Dezembro,57.0,Paraná
2010,Janeiro,22.0,Paraná
2010,Fevereiro,58.0,Paraná
2010,Março,39.0,Paraná
2010,Abril,99.0,Paraná
2010,Maio,102.0,Paraná
2010,Junho,286.0,Paraná
2010,Julho,419.0,Paraná
2010,Agosto,1220.0,Paraná
2010,Setembro,419.0,Paraná
2010,Outubro,429.0,Paraná
2010,Novembro,245.0,Paraná
2010,Dezembro,60.0,Paraná
2011,Janeiro,35.0,Paraná
2011,Fevereiro,18.0,Paraná
2011,Março,40.0,Paraná
2011,Abril,64.0,Paraná
2011,Maio,197.0,Paraná
2011,Junho,274.0,Paraná
2011,Julho,420.0,Paraná
2011,Agosto,582.0,Paraná
2011,Setembro,1156.0,Paraná
2011,Outubro,308.0,Paraná
2011,Novembro,192.0,Paraná
2011,Dezembro,102.0,Paraná
2012,Janeiro,46.0,Paraná
2012,Fevereiro,77.0,Paraná
2012,Março,88.0,Paraná
2012,Abril,63.0,Paraná
2012,Maio,160.0,Paraná
2012,Junho,132.0,Paraná
2012,Julho,203.0,Paraná
2012,Agosto,821.0,Paraná
2012,Setembro,544.0,Paraná
2012,Outubro,227.0,Paraná
2012,Novembro,219.0,Paraná
2012,Dezembro,88.0,Paraná
2013,Janeiro,49.0,Paraná
2013,Fevereiro,20.0,Paraná
2013,Março,36.0,Paraná
2013,Abril,137.0,Paraná
2013,Maio,134.0,Paraná
2013,Junho,97.0,Paraná
2013,Julho,311.0,Paraná
2013,Agosto,701.0,Paraná
2013,Setembro,545.0,Paraná
2013,Outubro,238.0,Paraná
2013,Novembro,113.0,Paraná
2013,Dezembro,150.0,Paraná
2014,Janeiro,70.0,Paraná
2014,Fevereiro,57.0,Paraná
2014,Março,40.0,Paraná
2014,Abril,37.0,Paraná
2014,Maio,111.0,Paraná
2014,Junho,114.0,Paraná
2014,Julho,213.0,Paraná
2014,Agosto,664.0,Paraná
2014,Setembro,420.0,Paraná
2014,Outubro,373.0,Paraná
2014,Novembro,59.0,Paraná
2014,Dezembro,75.0,Paraná
2015,Janeiro,87.0,Paraná
2015,Fevereiro,42.0,Paraná
2015,Março,43.0,Paraná
2015,Abril,77.0,Paraná
2015,Maio,74.0,Paraná
2015,Junho,201.0,Paraná
2015,Julho,131.0,Paraná
2015,Agosto,640.0,Paraná
2015,Setembro,604.0,Paraná
2015,Outubro,142.0,Paraná
2015,Novembro,23.0,Paraná
2015,Dezembro,23.0,Paraná
2016,Janeiro,124.0,Paraná
2016,Fevereiro,20.0,Paraná
2016,Março,63.0,Paraná
2016,Abril,162.0,Paraná
2016,Maio,77.0,Paraná
2016,Junho,261.0,Paraná
2016,Julho,552.0,Paraná
2016,Agosto,994.0,Paraná
2016,Setembro,1428.0,Paraná
2016,Outubro,166.0,Paraná
2016,Novembro,260.0,Paraná
2016,Dezembro,44.0,Paraná
2017,Janeiro,53.0,Paraná
2017,Fevereiro,64.0,Paraná
2017,Março,45.0,Paraná
2017,Abril,103.0,Paraná
2017,Maio,47.0,Paraná
2017,Junho,138.0,Paraná
2017,Julho,708.0,Paraná
2017,Agosto,789.0,Paraná
2017,Setembro,1120.0,Paraná
2017,Outubro,108.0,Paraná
2017,Novembro,319.0,Paraná
2017,Dezembro,98.0,Paraná
2018,Janeiro,16.0,Paraná
2018,Fevereiro,75.0,Paraná
2018,Março,21.0,Paraná
2018,Abril,158.0,Paraná
2018,Maio,241.0,Paraná
2018,Junho,158.0,Paraná
2018,Julho,481.0,Paraná
2018,Agosto,672.0,Paraná
2018,Setembro,310.0,Paraná
2018,Outubro,112.0,Paraná
2018,Novembro,116.0,Paraná
2018,Dezembro,151.0,Paraná
2019,Janeiro,92.0,Paraná
2019,Fevereiro,24.0,Paraná
2019,Março,45.0,Paraná
2019,Abril,59.0,Paraná
2019,Maio,47.0,Paraná
2019,Junho,266.0,Paraná
2019,Julho,418.0,Paraná
2019,Agosto,1144.0,Paraná
2019,Setembro,731.0,Paraná
2019,Outubro,310.0,Paraná
2019,Novembro,97.0,Paraná
2019,Dezembro,81.0,Paraná
2020,Janeiro,39.0,Paraná
2020,Fevereiro,49.0,Paraná
2020,Março,147.0,Paraná
2020,Abril,309.0,Paraná
2020,Maio,319.0,Paraná
2020,Junho,238.0,Paraná
2020,Julho,337.0,Paraná
2020,Agosto,801.0,Paraná
2020,Setembro,702.0,Paraná
2020,Outubro,352.0,Paraná
2020,Novembro,186.0,Paraná
2020,Dezembro,40.0,Paraná
2021,Janeiro,16.0,Paraná
2021,Fevereiro,103.0,Paraná
2021,Março,77.0,Paraná
2021,Abril,228.0,Paraná
2021,Maio,280.0,Paraná
2021,Junho,106.0,Paraná
2021,Julho,598.0,Paraná
2021,Agosto,1195.0,Paraná
2021,Setembro,725.0,Paraná
2021,Outubro,55.0,Paraná
2021,Novembro,210.0,Paraná
2021,Dezembro,105.0,Paraná
2022,Janeiro,55.0,Paraná
2022,Fevereiro,92.0,Paraná
2022,Março,39.0,Paraná
2022,Abril,61.0,Paraná
2022,Maio,123.0,Paraná
2022,Junho,110.0,Paraná
2022,Julho,311.0,Paraná
2022,Agosto,509.0,Paraná
2022,Setembro,85.0,Paraná
2022,Outubro,158.0,Paraná
2022,Novembro,171.0,Paraná
2022,Dezembro,57.0,Paraná
2023,Janeiro,51.0,Paraná
2023,Fevereiro,25.0,Paraná
2023,Março,75.0,Paraná
2023,Abril,56.0,Paraná
2023,Maio,186.0,Paraná
2023,Junho,185.0,Paraná
2023,Julho,121.0,Paraná
2023,Agosto,389.0,Paraná
2023,Setembro,166.0,Paraná
2023,Outubro,34.0,Paraná
2023,Novembro,72.0,Paraná
2023,Dezembro,79.0,Paraná
2024,Janeiro,52.0,Paraná
2024,Fevereiro,60.0,Paraná
2024,Março,109.0,Paraná
2024,Abril,58.0,Paraná
